Customer,Loan ID,Date Start,Amount,Date Finish,Duration
Ava Payne,loan_5,02-12-2012,223860,02-07-2013,7
Ava Payne,loan_6,20-07-2013,293280,20-03-2014,8
Ava Payne,loan_7,04-03-2014,121680,04-07-2014,4
Ava Payne,loan_8,19-07-2014,245700,19-04-2015,9
Ava Payne,loan_9,09-04-2015,300300,09-03-2016,11
Ava Payne,loan_10,21-03-2016,304200,21-01-2017,10
Ava Payne,loan_11,24-01-2017,109200,24-05-2017,4
Ava Payne,loan_12,21-05-2017,514800,21-05-2018,12
Ava Payne,loan_13,20-05-2018,152100,20-10-2018,5
Ava Payne,loan_14,24-10-2018,168480,24-02-2019,4
Ava Payne,loan_15,09-02-2019,267540,09-09-2019,7
Ava Payne,loan_16,19-09-2019,198900,19-02-2020,5
Ava Payne,loan_17,25-02-2020,405600,25-12-2020,10
Ava Payne,loan_18,23-12-2020,312000,23-10-2021,10
Phoebe Payne,loan_1,19-12-2010,421600,19-08-2011,8
Phoebe Payne,loan_2,05-08-2011,601800,05-08-2012,12
Phoebe Payne,loan_3,01-08-2012,244800,01-02-2013,6
Phoebe Payne,loan_4,16-02-2013,466650,16-11-2013,9
Phoebe Payne,loan_5,24-11-2013,425000,24-09-2014,10
Phoebe Payne,loan_6,08-09-2014,589050,08-08-2015,11
Phoebe Payne,loan_7,05-08-2015,374000,05-04-2016,8
Phoebe Payne,loan_8,18-04-2016,267750,18-09-2016,5
Phoebe Payne,loan_9,07-09-2016,239700,07-03-2017,6
Phoebe Payne,loan_10,08-03-2017,285600,08-09-2017,6
Phoebe Payne,loan_11,11-09-2017,326400,11-03-2018,6
Phoebe Payne,loan_12,06-03-2018,159800,06-07-2018,4
Phoebe Payne,loan_13,06-07-2018,280500,06-01-2019,6
Phoebe Payne,loan_14,23-01-2019,295800,23-07-2019,6
Phoebe Payne,loan_15,08-07-2019,561000,08-06-2020,11
Phoebe Payne,loan_16,02-06-2020,607750,02-05-2021,11
William Holmes,loan_1,01-06-2010,324720,01-05-2011,11
William Holmes,loan_2,25-05-2011,315700,25-04-2012,11
William Holmes,loan_3,04-04-2012,206640,04-11-2012,7
William Holmes,loan_4,14-11-2012,405900,14-08-2013,9
William Holmes,loan_5,20-08-2013,501840,20-08-2014,12
William Holmes,loan_6,03-08-2014,134480,03-12-2014,4
William Holmes,loan_7,03-12-2014,541200,03-12-2015,12
William Holmes,loan_8,10-12-2015,154160,10-04-2016,4
William Holmes,loan_9,10-04-2016,385400,10-02-2017,10
William Holmes,loan_10,11-02-2017,134480,11-06-2017,4
William Holmes,loan_11,10-06-2017,324720,10-03-2018,9
William Holmes,loan_12,11-03-2018,216480,11-09-2018,6
William Holmes,loan_13,15-09-2018,155800,15-02-2019,5
William Holmes,loan_14,09-02-2019,265680,09-11-2019,9
William Holmes,loan_15,25-11-2019,184500,25-04-2020,5
William Holmes,loan_16,06-04-2020,324720,06-03-2021,11
Arlo Baker,loan_1,08-10-2010,330000,08-06-2011,8
Arlo Baker,loan_2,15-06-2011,360000,15-04-2012,10
Arlo Baker,loan_3,01-04-2012,315000,01-04-2013,12
Arlo Baker,loan_4,10-04-2013,363000,10-03-2014,11
Arlo Baker,loan_5,23-03-2014,162000,23-09-2014,6
Arlo Baker,loan_6,24-09-2014,189000,24-04-2015,7
Arlo Baker,loan_7,20-04-2015,345000,20-02-2016,10
Arlo Baker,loan_8,07-02-2016,342000,07-02-2017,12
Arlo Baker,loan_9,24-02-2017,324000,24-10-2017,8
Arlo Baker,loan_10,22-10-2017,330000,22-06-2018,8
Arlo Baker,loan_11,20-06-2018,249750,20-03-2019,9
Arlo Baker,loan_12,03-03-2019,306000,03-11-2019,8
Arlo Baker,loan_13,07-11-2019,216000,07-07-2020,8
Arlo Baker,loan_14,02-07-2020,168750,02-12-2020,5
Arlo Baker,loan_15,09-12-2020,193500,09-06-2021,6
Daisy Jones,loan_1,18-11-2010,475200,18-07-2011,8
Daisy Jones,loan_2,06-07-2011,314820,06-01-2012,6
Daisy Jones,loan_3,02-01-2012,285120,02-07-2012,6
Daisy Jones,loan_4,18-07-2012,454410,18-04-2013,9
Daisy Jones,loan_5,08-04-2013,356400,08-10-2013,6
Daisy Jones,loan_6,17-10-2013,577170,17-09-2014,11
Daisy Jones,loan_7,20-09-2014,465300,20-07-2015,10
Daisy Jones,loan_8,13-07-2015,451440,13-03-2016,8
Daisy Jones,loan_9,06-03-2016,325710,06-10-2016,7
Daisy Jones,loan_10,06-10-2016,451440,06-06-2017,8
Daisy Jones,loan_11,19-06-2017,395010,19-01-2018,7
Daisy Jones,loan_12,17-01-2018,623700,17-11-2018,10
Daisy Jones,loan_13,11-11-2018,241560,11-03-2019,4
Daisy Jones,loan_14,09-03-2019,267300,09-08-2019,5
Daisy Jones,loan_15,22-08-2019,485100,22-06-2020,10
Daisy Jones,loan_16,21-06-2020,543510,21-03-2021,9
Alfie Webb,loan_1,15-11-2010,297990,15-08-2011,9
Alfie Webb,loan_2,16-08-2011,215600,16-03-2012,7
Alfie Webb,loan_3,06-03-2012,270270,06-12-2012,9
Alfie Webb,loan_4,24-12-2012,314160,24-08-2013,8
Alfie Webb,loan_5,21-08-2013,249480,21-02-2014,6
Alfie Webb,loan_6,10-02-2014,346500,10-11-2014,9
Alfie Webb,loan_7,07-11-2014,440440,07-10-2015,11
Alfie Webb,loan_8,16-10-2015,338800,16-06-2016,8
Alfie Webb,loan_9,04-06-2016,142450,04-11-2016,5
Alfie Webb,loan_10,04-11-2016,189420,04-05-2017,6
Alfie Webb,loan_11,17-05-2017,184800,17-11-2017,6
Alfie Webb,loan_12,11-11-2017,132440,11-03-2018,4
Alfie Webb,loan_13,10-03-2018,338800,10-02-2019,11
Alfie Webb,loan_14,17-02-2019,315700,17-12-2019,10
Alfie Webb,loan_15,15-12-2019,277200,15-08-2020,8
Alfie Webb,loan_16,13-08-2020,360360,13-05-2021,9
Florence Holmes,loan_1,19-01-2010,190080,19-10-2010,9
Florence Holmes,loan_2,19-10-2010,148800,19-03-2011,5
Florence Holmes,loan_3,21-03-2011,207360,21-09-2011,6
Florence Holmes,loan_4,21-09-2011,181440,21-04-2012,7
Florence Holmes,loan_5,16-04-2012,134400,16-09-2012,5
Florence Holmes,loan_6,13-09-2012,380160,13-09-2013,12
Florence Holmes,loan_7,13-09-2013,276480,13-05-2014,8
Florence Holmes,loan_8,08-05-2014,161280,08-12-2014,7
Florence Holmes,loan_9,17-12-2014,201600,17-06-2015,6
Florence Holmes,loan_10,19-06-2015,291840,19-02-2016,8
Florence Holmes,loan_11,13-02-2016,403200,13-02-2017,12
Florence Holmes,loan_12,23-02-2017,285120,23-11-2017,9
Florence Holmes,loan_13,14-11-2017,259200,14-08-2018,9
Florence Holmes,loan_14,01-08-2018,207360,01-04-2019,8
Florence Holmes,loan_15,25-04-2019,391680,25-04-2020,12
Florence Holmes,loan_16,23-04-2020,130560,23-08-2020,4
Florence Holmes,loan_17,16-08-2020,195840,16-02-2021,6
Freya Davidson,loan_1,06-09-2010,522000,06-06-2011,9
Freya Davidson,loan_2,08-06-2011,550000,08-04-2012,10
Freya Davidson,loan_3,12-04-2012,322000,12-11-2012,7
Freya Davidson,loan_4,14-11-2012,305000,14-04-2013,5
Freya Davidson,loan_5,23-04-2013,285000,23-09-2013,5
Freya Davidson,loan_6,07-09-2013,371000,07-04-2014,7
Freya Davidson,loan_7,01-04-2014,610000,01-02-2015,10
Freya Davidson,loan_8,25-02-2015,244000,25-06-2015,4
Freya Davidson,loan_9,11-06-2015,488000,11-02-2016,8
Freya Davidson,loan_10,19-02-2016,350000,19-09-2016,7
Freya Davidson,loan_11,25-09-2016,282000,25-03-2017,6
Freya Davidson,loan_12,17-03-2017,366000,17-09-2017,6
Freya Davidson,loan_13,17-09-2017,564000,17-09-2018,12
Freya Davidson,loan_14,01-09-2018,250000,01-02-2019,5
Freya Davidson,loan_15,02-02-2019,594000,02-01-2020,11
Freya Davidson,loan_16,01-01-2020,343000,01-08-2020,7
Freya Davidson,loan_17,07-08-2020,756000,07-08-2021,12
Poppy Matthews,loan_1,07-08-2010,540600,07-08-2011,12
Poppy Matthews,loan_2,23-08-2011,285600,23-03-2012,7
Poppy Matthews,loan_3,11-03-2012,438600,11-03-2013,12
Poppy Matthews,loan_4,09-03-2013,214200,09-09-2013,6
Poppy Matthews,loan_5,21-09-2013,170000,21-02-2014,5
Poppy Matthews,loan_6,21-02-2014,139400,21-06-2014,4
Poppy Matthews,loan_7,17-06-2014,226100,17-01-2015,7
Poppy Matthews,loan_8,07-01-2015,303450,07-08-2015,7
Poppy Matthews,loan_9,05-08-2015,306000,05-06-2016,10
Poppy Matthews,loan_10,23-06-2016,467500,23-05-2017,11
Poppy Matthews,loan_11,15-05-2017,183600,15-09-2017,4
Poppy Matthews,loan_12,23-09-2017,170000,23-02-2018,5
Poppy Matthews,loan_13,14-02-2018,336600,14-11-2018,9
Poppy Matthews,loan_14,23-11-2018,170000,23-03-2019,4
Poppy Matthews,loan_15,03-03-2019,232050,03-10-2019,7
Poppy Matthews,loan_16,25-10-2019,191250,25-03-2020,5
Poppy Matthews,loan_17,11-03-2020,187000,11-07-2020,4
Poppy Matthews,loan_18,07-07-2020,216750,07-12-2020,5
Poppy Matthews,loan_19,03-12-2020,504900,03-11-2021,11
Sophia Baker,loan_1,02-02-2010,348000,02-10-2010,8
Sophia Baker,loan_2,09-10-2010,184440,09-02-2011,4
Sophia Baker,loan_3,11-02-2011,160950,11-07-2011,5
Sophia Baker,loan_4,06-07-2011,200100,06-12-2011,5
Sophia Baker,loan_5,08-12-2011,414990,08-09-2012,9
Sophia Baker,loan_6,24-09-2012,285360,24-05-2013,8
Sophia Baker,loan_7,25-05-2013,267960,25-12-2013,7
Sophia Baker,loan_8,18-12-2013,306240,18-08-2014,8
Sophia Baker,loan_9,12-08-2014,237510,12-03-2015,7
Sophia Baker,loan_10,07-03-2015,170520,07-07-2015,4
Sophia Baker,loan_11,12-07-2015,281880,12-04-2016,9
Sophia Baker,loan_12,11-04-2016,428040,11-04-2017,12
Sophia Baker,loan_13,08-04-2017,214020,08-10-2017,6
Sophia Baker,loan_14,14-10-2017,149640,14-02-2018,4
Sophia Baker,loan_15,11-02-2018,361920,11-10-2018,8
Sophia Baker,loan_16,13-10-2018,187920,13-02-2019,4
Sophia Baker,loan_17,12-02-2019,526350,12-01-2020,11
Sophia Baker,loan_18,15-01-2020,306240,15-09-2020,8
Sophia Baker,loan_19,13-09-2020,163560,13-01-2021,4
Theodore Wilson,loan_1,20-08-2010,344400,20-08-2011,12
Theodore Wilson,loan_2,10-08-2011,168000,10-02-2012,6
Theodore Wilson,loan_3,22-02-2012,285600,22-10-2012,8
Theodore Wilson,loan_4,25-10-2012,273000,25-08-2013,10
Theodore Wilson,loan_5,09-08-2013,218400,09-04-2014,8
Theodore Wilson,loan_6,07-04-2014,171500,07-09-2014,5
Theodore Wilson,loan_7,20-09-2014,283500,20-06-2015,9
Theodore Wilson,loan_8,13-06-2015,193200,13-12-2015,6
Theodore Wilson,loan_9,16-12-2015,408100,16-11-2016,11
Theodore Wilson,loan_10,17-11-2016,343000,17-09-2017,10
Theodore Wilson,loan_11,12-09-2017,327600,12-09-2018,12
Theodore Wilson,loan_12,06-09-2018,143500,06-02-2019,5
Theodore Wilson,loan_13,01-02-2019,420000,01-02-2020,12
Theodore Wilson,loan_14,02-02-2020,319200,02-02-2021,12
Emily Davidson,loan_1,11-07-2010,104960,11-11-2010,4
Emily Davidson,loan_2,04-11-2010,139400,04-04-2011,5
Emily Davidson,loan_3,12-04-2011,203360,12-12-2011,8
Emily Davidson,loan_4,05-12-2011,123000,05-05-2012,5
Emily Davidson,loan_5,11-05-2012,91840,11-09-2012,4
Emily Davidson,loan_6,11-09-2012,82000,11-02-2013,5
Emily Davidson,loan_7,17-02-2013,265680,17-11-2013,9
Emily Davidson,loan_8,03-11-2013,373920,03-11-2014,12
Emily Davidson,loan_9,05-11-2014,121360,05-03-2015,4
Emily Davidson,loan_10,04-03-2015,324720,04-02-2016,11
Emily Davidson,loan_11,16-02-2016,261580,16-01-2017,11
Emily Davidson,loan_12,16-01-2017,151700,16-06-2017,5
Emily Davidson,loan_13,07-06-2017,118080,07-12-2017,6
Emily Davidson,loan_14,06-12-2017,98400,06-06-2018,6
Emily Davidson,loan_15,21-06-2018,314880,21-06-2019,12
Emily Davidson,loan_16,04-06-2019,72160,04-10-2019,4
Emily Davidson,loan_17,13-10-2019,127920,13-02-2020,4
Emily Davidson,loan_18,18-02-2020,101680,18-06-2020,4
Emily Davidson,loan_19,12-06-2020,111520,12-10-2020,4
Emily Davidson,loan_20,04-10-2020,65600,04-02-2021,4
Mia Foster,loan_1,19-11-2010,210140,19-06-2011,7
Mia Foster,loan_2,11-06-2011,79000,11-11-2011,5
Mia Foster,loan_3,23-11-2011,82160,23-03-2012,4
Mia Foster,loan_4,16-03-2012,195920,16-11-2012,8
Mia Foster,loan_5,01-11-2012,75840,01-03-2013,4
Mia Foster,loan_6,16-03-2013,252800,16-01-2014,10
Mia Foster,loan_7,15-01-2014,109020,15-07-2014,6
Mia Foster,loan_8,11-07-2014,176960,11-02-2015,7
Mia Foster,loan_9,09-02-2015,69520,09-06-2015,4
Mia Foster,loan_10,24-06-2015,260700,24-05-2016,11
Mia Foster,loan_11,02-05-2016,122450,02-10-2016,5
Mia Foster,loan_12,10-10-2016,173800,10-09-2017,11
Mia Foster,loan_13,25-09-2017,110600,25-04-2018,7
Mia Foster,loan_14,09-04-2018,116130,09-11-2018,7
Mia Foster,loan_15,13-11-2018,91640,13-03-2019,4
Mia Foster,loan_16,23-03-2019,158000,23-08-2019,5
Mia Foster,loan_17,21-08-2019,276500,21-06-2020,10
Mia Foster,loan_18,18-06-2020,248850,18-03-2021,9
Phoebe Matthews,loan_1,17-09-2010,251680,17-08-2011,11
Phoebe Matthews,loan_2,25-08-2011,261360,25-05-2012,9
Phoebe Matthews,loan_3,04-05-2012,205920,04-11-2012,6
Phoebe Matthews,loan_4,10-11-2012,110880,10-05-2013,6
Phoebe Matthews,loan_5,19-05-2013,281600,19-01-2014,8
Phoebe Matthews,loan_6,20-01-2014,158400,20-07-2014,6
Phoebe Matthews,loan_7,09-07-2014,176000,09-05-2015,10
Phoebe Matthews,loan_8,18-05-2015,166320,18-02-2016,9
Phoebe Matthews,loan_9,09-02-2016,269280,09-11-2016,9
Phoebe Matthews,loan_10,13-11-2016,123200,13-06-2017,7
Phoebe Matthews,loan_11,17-06-2017,205920,17-03-2018,9
Phoebe Matthews,loan_12,22-03-2018,101200,22-08-2018,5
Phoebe Matthews,loan_13,20-08-2018,96800,20-01-2019,5
Phoebe Matthews,loan_14,03-01-2019,88000,03-06-2019,5
Phoebe Matthews,loan_15,14-06-2019,211200,14-02-2020,8
Phoebe Matthews,loan_16,06-02-2020,211200,06-10-2020,8
Phoebe Matthews,loan_17,13-10-2020,221760,13-10-2021,12
Phoebe Stevens,loan_1,08-01-2010,665280,08-01-2011,12
Phoebe Stevens,loan_2,22-01-2011,642510,22-12-2011,11
Phoebe Stevens,loan_3,19-12-2011,201960,19-04-2012,4
Phoebe Stevens,loan_4,14-04-2012,353430,14-11-2012,7
Phoebe Stevens,loan_5,25-11-2012,306900,25-04-2013,5
Phoebe Stevens,loan_6,21-04-2013,436590,21-11-2013,7
Phoebe Stevens,loan_7,22-11-2013,643500,22-09-2014,10
Phoebe Stevens,loan_8,06-09-2014,524700,06-07-2015,10
Phoebe Stevens,loan_9,13-07-2015,472230,13-04-2016,9
Phoebe Stevens,loan_10,24-04-2016,613800,24-02-2017,10
Phoebe Stevens,loan_11,17-02-2017,546480,17-02-2018,12
Phoebe Stevens,loan_12,23-02-2018,696960,23-01-2019,11
Phoebe Stevens,loan_13,17-01-2019,372240,17-09-2019,8
Phoebe Stevens,loan_14,22-09-2019,631620,22-08-2020,11
Phoebe Stevens,loan_15,11-08-2020,504900,11-06-2021,10
Elsie Stevens,loan_1,22-06-2010,151200,22-02-2011,8
Elsie Stevens,loan_2,15-02-2011,410400,15-02-2012,12
Elsie Stevens,loan_3,05-02-2012,90000,05-06-2012,4
Elsie Stevens,loan_4,04-06-2012,175500,04-11-2012,5
Elsie Stevens,loan_5,24-11-2012,230400,24-07-2013,8
Elsie Stevens,loan_6,16-07-2013,366300,16-06-2014,11
Elsie Stevens,loan_7,15-06-2014,198000,15-04-2015,10
Elsie Stevens,loan_8,16-04-2015,199800,16-10-2015,6
Elsie Stevens,loan_9,11-10-2015,139500,11-03-2016,5
Elsie Stevens,loan_10,20-03-2016,324000,20-01-2017,10
Elsie Stevens,loan_11,09-01-2017,207900,09-12-2017,11
Elsie Stevens,loan_12,18-12-2017,201600,18-07-2018,7
Elsie Stevens,loan_13,04-07-2018,356400,04-06-2019,11
Elsie Stevens,loan_14,19-06-2019,162000,19-11-2019,5
Elsie Stevens,loan_15,19-11-2019,144000,19-07-2020,8
Elsie Stevens,loan_16,03-07-2020,72000,03-11-2020,4
Elsie Stevens,loan_17,08-11-2020,288000,08-07-2021,8
Sofia Burton,loan_1,17-10-2010,243000,17-04-2011,6
Sofia Burton,loan_2,25-04-2011,126000,25-08-2011,4
Sofia Burton,loan_3,05-08-2011,303750,05-05-2012,9
Sofia Burton,loan_4,11-05-2012,207000,11-11-2012,6
Sofia Burton,loan_5,03-11-2012,414000,03-11-2013,12
Sofia Burton,loan_6,08-11-2013,264000,08-07-2014,8
Sofia Burton,loan_7,09-07-2014,300000,09-03-2015,8
Sofia Burton,loan_8,25-03-2015,131250,25-08-2015,5
Sofia Burton,loan_9,06-08-2015,397500,06-06-2016,10
Sofia Burton,loan_10,22-06-2016,131250,22-11-2016,5
Sofia Burton,loan_11,24-11-2016,273000,24-06-2017,7
Sofia Burton,loan_12,12-06-2017,225000,12-12-2017,6
Sofia Burton,loan_13,01-12-2017,243000,01-06-2018,6
Sofia Burton,loan_14,23-06-2018,236250,23-01-2019,7
Sofia Burton,loan_15,10-01-2019,294000,10-09-2019,8
Sofia Burton,loan_16,17-09-2019,330000,17-05-2020,8
Sofia Burton,loan_17,04-05-2020,378000,04-05-2021,12
Amelia Lewis,loan_1,20-04-2010,443040,20-04-2011,12
Amelia Lewis,loan_2,19-04-2011,383400,19-02-2012,10
Amelia Lewis,loan_3,03-02-2012,355000,03-12-2012,10
Amelia Lewis,loan_4,23-12-2012,234300,23-06-2013,6
Amelia Lewis,loan_5,12-06-2013,173950,12-11-2013,5
Amelia Lewis,loan_6,20-11-2013,166140,20-05-2014,6
Amelia Lewis,loan_7,06-05-2014,234300,06-11-2014,6
Amelia Lewis,loan_8,02-11-2014,213710,02-06-2015,7
Amelia Lewis,loan_9,01-06-2015,312400,01-04-2016,10
Amelia Lewis,loan_10,03-04-2016,276900,03-02-2017,10
Amelia Lewis,loan_11,16-02-2017,306720,16-11-2017,9
Amelia Lewis,loan_12,19-11-2017,312400,19-07-2018,8
Amelia Lewis,loan_13,08-07-2018,293940,08-04-2019,9
Amelia Lewis,loan_14,02-04-2019,281160,02-03-2020,11
Amelia Lewis,loan_15,18-03-2020,227200,18-11-2020,8
Amelia Lewis,loan_16,16-11-2020,343640,16-10-2021,11
Sienna Harris,loan_1,05-02-2010,204160,05-10-2010,8
Sienna Harris,loan_2,01-10-2010,140800,01-03-2011,5
Sienna Harris,loan_3,23-03-2011,158400,23-09-2011,6
Sienna Harris,loan_4,24-09-2011,174240,24-06-2012,9
Sienna Harris,loan_5,17-06-2012,118800,17-11-2012,5
Sienna Harris,loan_6,09-11-2012,204160,09-07-2013,8
Sienna Harris,loan_7,15-07-2013,232320,15-07-2014,12
Sienna Harris,loan_8,20-07-2014,299200,20-05-2015,10
Sienna Harris,loan_9,12-05-2015,334400,12-03-2016,10
Sienna Harris,loan_10,07-03-2016,190080,07-12-2016,9
Sienna Harris,loan_11,19-12-2016,182160,19-09-2017,9
Sienna Harris,loan_12,19-09-2017,123200,19-01-2018,4
Sienna Harris,loan_13,18-01-2018,232320,18-12-2018,11
Sienna Harris,loan_14,02-12-2018,221760,02-07-2019,7
Sienna Harris,loan_15,07-07-2019,228800,07-05-2020,10
Sienna Harris,loan_16,06-05-2020,359040,06-05-2021,12
Sofia Robinson,loan_1,04-03-2010,182320,04-07-2010,4
Sofia Robinson,loan_2,12-07-2010,294120,12-04-2011,9
Sofia Robinson,loan_3,22-04-2011,236500,22-09-2011,5
Sofia Robinson,loan_4,20-09-2011,482460,20-08-2012,11
Sofia Robinson,loan_5,19-08-2012,443760,19-08-2013,12
Sofia Robinson,loan_6,21-08-2013,464400,21-08-2014,12
Sofia Robinson,loan_7,22-08-2014,330240,22-04-2015,8
Sofia Robinson,loan_8,11-04-2015,364640,11-12-2015,8
Sofia Robinson,loan_9,24-12-2015,318200,24-10-2016,10
Sofia Robinson,loan_10,18-10-2016,216720,18-04-2017,6
Sofia Robinson,loan_11,07-04-2017,286380,07-01-2018,9
Sofia Robinson,loan_12,05-01-2018,240800,05-08-2018,7
Sofia Robinson,loan_13,04-08-2018,216720,04-03-2019,7
Sofia Robinson,loan_14,23-03-2019,286380,23-12-2019,9
Sofia Robinson,loan_15,09-12-2019,516000,09-12-2020,12
Sofia Robinson,loan_16,23-12-2020,464400,23-12-2021,12
Grace Holmes,loan_1,25-04-2010,109520,25-08-2010,4
Grace Holmes,loan_2,18-08-2010,303400,18-06-2011,10
Grace Holmes,loan_3,01-06-2011,196100,01-11-2011,5
Grace Holmes,loan_4,09-11-2011,408480,09-11-2012,12
Grace Holmes,loan_5,03-11-2012,248640,03-06-2013,7
Grace Holmes,loan_6,17-06-2013,479520,17-06-2014,12
Grace Holmes,loan_7,07-06-2014,196840,07-01-2015,7
Grace Holmes,loan_8,08-01-2015,155400,08-07-2015,6
Grace Holmes,loan_9,23-07-2015,142080,23-11-2015,4
Grace Holmes,loan_10,20-11-2015,447700,20-10-2016,11
Grace Holmes,loan_11,25-10-2016,162800,25-02-2017,4
Grace Holmes,loan_12,09-02-2017,461760,09-02-2018,12
Grace Holmes,loan_13,23-02-2018,284900,23-09-2018,7
Grace Holmes,loan_14,08-09-2018,346320,08-06-2019,9
Grace Holmes,loan_15,04-06-2019,235320,04-12-2019,6
Grace Holmes,loan_16,23-12-2019,288600,23-10-2020,10
Grace Holmes,loan_17,21-10-2020,224960,21-06-2021,8
Noah Webb,loan_1,02-07-2010,501760,02-03-2011,8
Noah Webb,loan_2,24-03-2011,384160,24-10-2011,7
Noah Webb,loan_3,09-10-2011,445900,09-05-2012,7
Noah Webb,loan_4,12-05-2012,548800,12-03-2013,10
Noah Webb,loan_5,08-03-2013,564480,08-12-2013,9
Noah Webb,loan_6,23-12-2013,240100,23-05-2014,5
Noah Webb,loan_7,15-05-2014,441000,15-03-2015,10
Noah Webb,loan_8,10-03-2015,425320,10-10-2015,7
Noah Webb,loan_9,16-10-2015,501760,16-06-2016,8
Noah Webb,loan_10,14-06-2016,356720,14-01-2017,7
Noah Webb,loan_11,03-01-2017,264600,03-07-2017,6
Noah Webb,loan_12,22-07-2017,539000,22-05-2018,10
Noah Webb,loan_13,14-05-2018,679140,14-04-2019,11
Noah Webb,loan_14,21-04-2019,485100,21-01-2020,9
Noah Webb,loan_15,22-01-2020,611520,22-01-2021,12
Muhammad Walker,loan_1,07-10-2010,136500,07-03-2011,5
Muhammad Walker,loan_2,01-03-2011,214500,01-02-2012,11
Muhammad Walker,loan_3,07-02-2012,252720,07-11-2012,9
Muhammad Walker,loan_4,03-11-2012,65520,03-03-2013,4
Muhammad Walker,loan_5,09-03-2013,265200,09-01-2014,10
Muhammad Walker,loan_6,08-01-2014,180960,08-09-2014,8
Muhammad Walker,loan_7,18-09-2014,120900,18-02-2015,5
Muhammad Walker,loan_8,01-02-2015,231660,01-11-2015,9
Muhammad Walker,loan_9,04-11-2015,273000,04-09-2016,10
Muhammad Walker,loan_10,04-09-2016,280800,04-06-2017,9
Muhammad Walker,loan_11,05-06-2017,65520,05-10-2017,4
Muhammad Walker,loan_12,22-10-2017,171600,22-08-2018,10
Muhammad Walker,loan_13,05-08-2018,202020,05-03-2019,7
Muhammad Walker,loan_14,07-03-2019,193440,07-11-2019,8
Muhammad Walker,loan_15,18-11-2019,171600,18-10-2020,11
Muhammad Walker,loan_16,01-10-2020,245700,01-07-2021,9
Theo Davidson,loan_1,14-09-2010,189280,14-01-2011,4
Theo Davidson,loan_2,02-01-2011,455000,02-11-2011,10
Theo Davidson,loan_3,06-11-2011,360360,06-08-2012,9
Theo Davidson,loan_4,23-08-2012,286650,23-05-2013,9
Theo Davidson,loan_5,14-05-2013,331240,14-12-2013,7
Theo Davidson,loan_6,03-12-2013,410410,03-11-2014,11
Theo Davidson,loan_7,02-11-2014,204750,02-04-2015,5
Theo Davidson,loan_8,24-04-2015,418600,24-02-2016,10
Theo Davidson,loan_9,05-02-2016,163800,05-06-2016,4
Theo Davidson,loan_10,25-06-2016,520520,25-05-2017,11
Theo Davidson,loan_11,13-05-2017,420420,13-04-2018,11
Theo Davidson,loan_12,06-04-2018,352170,06-01-2019,9
Theo Davidson,loan_13,04-01-2019,427700,04-11-2019,10
Theo Davidson,loan_14,13-11-2019,168350,13-04-2020,5
Theo Davidson,loan_15,09-04-2020,262080,09-10-2020,6
Theo Davidson,loan_16,13-10-2020,434070,13-07-2021,9
Arlo Stevens,loan_1,17-08-2010,97200,17-12-2010,4
Arlo Stevens,loan_2,12-12-2010,267300,12-09-2011,9
Arlo Stevens,loan_3,17-09-2011,216000,17-05-2012,8
Arlo Stevens,loan_4,17-05-2012,316800,17-04-2013,11
Arlo Stevens,loan_5,11-04-2013,306900,11-03-2014,11
Arlo Stevens,loan_6,10-03-2014,140400,10-07-2014,4
Arlo Stevens,loan_7,12-07-2014,108000,12-11-2014,4
Arlo Stevens,loan_8,16-11-2014,182700,16-06-2015,7
Arlo Stevens,loan_9,04-06-2015,129600,04-12-2015,6
Arlo Stevens,loan_10,15-12-2015,288000,15-10-2016,10
Arlo Stevens,loan_11,19-10-2016,273600,19-06-2017,8
Arlo Stevens,loan_12,25-06-2017,126000,25-10-2017,4
Arlo Stevens,loan_13,19-10-2017,291600,19-10-2018,12
Arlo Stevens,loan_14,20-10-2018,226800,20-05-2019,7
Arlo Stevens,loan_15,25-05-2019,108000,25-09-2019,4
Arlo Stevens,loan_16,18-09-2019,148500,18-02-2020,5
Arlo Stevens,loan_17,08-02-2020,280800,08-02-2021,12
Alfie Adams,loan_1,19-10-2010,166320,19-02-2011,4
Alfie Adams,loan_2,04-02-2011,184800,04-07-2011,5
Alfie Adams,loan_3,05-07-2011,485100,05-05-2012,10
Alfie Adams,loan_4,16-05-2012,184800,16-09-2012,4
Alfie Adams,loan_5,05-09-2012,249480,05-03-2013,6
Alfie Adams,loan_6,04-03-2013,295680,04-09-2013,6
Alfie Adams,loan_7,20-09-2013,244860,20-03-2014,6
Alfie Adams,loan_8,18-03-2014,457380,18-02-2015,11
Alfie Adams,loan_9,10-02-2015,207900,10-08-2015,6
Alfie Adams,loan_10,02-08-2015,250250,02-01-2016,5
Alfie Adams,loan_11,21-01-2016,184800,21-05-2016,4
Alfie Adams,loan_12,20-05-2016,285670,20-12-2016,7
Alfie Adams,loan_13,08-12-2016,184800,08-04-2017,4
Alfie Adams,loan_14,11-04-2017,187880,11-08-2017,4
Alfie Adams,loan_15,19-08-2017,184800,19-01-2018,5
Alfie Adams,loan_16,07-01-2018,434280,07-01-2019,12
Alfie Adams,loan_17,25-01-2019,277200,25-09-2019,8
Alfie Adams,loan_18,06-09-2019,600600,06-09-2020,12
Alfie Adams,loan_19,18-09-2020,448910,18-08-2021,11
Isla Burton,loan_1,01-09-2010,338560,01-05-2011,8
Isla Burton,loan_2,14-05-2011,287040,14-01-2012,8
