Customer,Loan ID,Date Start,Amount,Date Finish,Duration
Sofia Baker,loan_17,14-05-2019,302400,14-03-2020,10
Sofia Baker,loan_18,04-05-2020,163800,04-10-2020,5
Sofia Baker,loan_19,14-05-2020,148050,14-10-2020,5
Sofia Baker,loan_20,18-05-2020,196560,18-11-2020,6
Sofia Baker,loan_21,17-05-2020,323190,17-02-2021,9
Florence Walker,loan_1,17-07-2010,116560,17-03-2011,8
Florence Walker,loan_2,20-07-2011,160270,20-06-2012,11
Florence Walker,loan_3,09-07-2012,126900,09-05-2013,10
Florence Walker,loan_4,17-07-2013,95410,17-02-2014,7
Florence Walker,loan_5,20-07-2014,91650,20-12-2014,5
Florence Walker,loan_6,14-07-2014,93060,14-01-2015,6
Florence Walker,loan_7,10-07-2015,160270,10-06-2016,11
Florence Walker,loan_8,02-07-2016,225600,02-07-2017,12
Florence Walker,loan_9,24-07-2017,141000,24-05-2018,10
Florence Walker,loan_10,01-07-2018,68150,01-12-2018,5
Florence Walker,loan_11,20-07-2018,150400,20-03-2019,8
Florence Walker,loan_12,22-07-2019,39480,22-11-2019,4
Florence Walker,loan_13,06-07-2019,82250,06-02-2020,7
Florence Walker,loan_14,20-07-2020,159800,20-05-2021,10
Ivy Owen,loan_1,14-10-2010,116280,14-02-2011,4
Ivy Owen,loan_2,02-10-2011,383040,02-10-2012,12
Ivy Owen,loan_3,21-10-2012,104880,21-02-2013,4
Ivy Owen,loan_4,03-10-2013,114000,03-02-2014,4
Ivy Owen,loan_5,20-10-2014,139650,20-03-2015,5
Ivy Owen,loan_6,21-10-2015,444600,21-10-2016,12
Ivy Owen,loan_7,20-10-2016,148200,20-03-2017,5
Ivy Owen,loan_8,25-10-2017,264480,25-06-2018,8
Ivy Owen,loan_9,21-10-2018,167580,21-04-2019,6
Ivy Owen,loan_10,06-10-2019,223440,06-06-2020,8
Ivy Owen,loan_11,19-10-2020,209760,19-06-2021,8
Theo Foster,loan_1,07-10-2010,150660,07-07-2011,9
Theo Foster,loan_2,03-10-2011,97200,03-03-2012,5
Theo Foster,loan_3,19-10-2012,131220,19-07-2013,9
Theo Foster,loan_4,23-10-2013,108000,23-06-2014,8
Theo Foster,loan_5,09-10-2014,102060,09-07-2015,9
Theo Foster,loan_6,11-10-2015,129600,11-10-2016,12
Theo Foster,loan_7,12-10-2016,71280,12-04-2017,6
Theo Foster,loan_8,08-10-2017,83700,08-03-2018,5
Theo Foster,loan_9,02-10-2018,102600,02-03-2019,5
Theo Foster,loan_10,11-10-2019,100440,11-04-2020,6
Theo Foster,loan_11,08-10-2020,62100,08-03-2021,5
Jack Webb,loan_1,17-06-2010,126000,17-04-2011,10
Jack Webb,loan_2,16-06-2011,80640,16-02-2012,8
Jack Webb,loan_3,04-06-2012,65100,04-11-2012,5
Jack Webb,loan_4,23-06-2012,120960,23-02-2013,8
Jack Webb,loan_5,04-06-2013,100800,04-04-2014,10
Jack Webb,loan_6,03-06-2014,186480,03-06-2015,12
Jack Webb,loan_7,19-06-2015,87360,19-02-2016,8
Jack Webb,loan_8,24-06-2016,80640,24-02-2017,8
Jack Webb,loan_9,03-06-2017,100800,03-06-2018,12
Jack Webb,loan_10,21-06-2018,58800,21-11-2018,5
Jack Webb,loan_11,10-06-2018,114240,10-02-2019,8
Jack Webb,loan_12,08-06-2019,136080,08-03-2020,9
Jack Webb,loan_13,19-06-2020,196560,19-06-2021,12
Lucas Foster,loan_1,17-05-2010,141520,17-09-2010,4
Lucas Foster,loan_2,12-05-2010,124440,12-09-2010,4
Lucas Foster,loan_3,15-05-2010,402600,15-05-2011,12
Lucas Foster,loan_4,08-05-2011,402600,08-04-2012,11
Lucas Foster,loan_5,17-05-2012,131760,17-09-2012,4
Lucas Foster,loan_6,17-05-2012,247050,17-02-2013,9
Lucas Foster,loan_7,19-05-2013,136640,19-09-2013,4
Lucas Foster,loan_8,16-05-2013,369050,16-04-2014,11
Lucas Foster,loan_9,05-05-2014,139080,05-09-2014,4
Lucas Foster,loan_10,23-05-2014,146400,23-10-2014,5
Lucas Foster,loan_11,01-05-2014,278160,01-01-2015,8
Lucas Foster,loan_12,09-05-2015,336720,09-05-2016,12
Lucas Foster,loan_13,22-05-2016,366000,22-05-2017,12
Lucas Foster,loan_14,05-05-2017,170800,05-10-2017,5
Lucas Foster,loan_15,23-05-2017,417240,23-05-2018,12
Lucas Foster,loan_16,06-05-2018,192150,06-12-2018,7
Lucas Foster,loan_17,02-05-2018,290970,02-02-2019,9
Lucas Foster,loan_18,18-05-2019,362340,18-04-2020,11
Lucas Foster,loan_19,03-05-2020,196420,03-12-2020,7
Lucas Foster,loan_20,03-05-2020,247660,03-12-2020,7
Lucas Foster,loan_21,22-05-2020,378200,22-03-2021,10
Theo Harris,loan_1,13-07-2010,148800,13-03-2011,8
Theo Harris,loan_2,06-07-2011,192200,06-05-2012,10
Theo Harris,loan_3,08-07-2012,178560,08-04-2013,9
Theo Harris,loan_4,19-07-2013,282720,19-07-2014,12
Theo Harris,loan_5,16-07-2014,160580,16-02-2015,7
Theo Harris,loan_6,21-07-2015,204600,21-06-2016,11
Theo Harris,loan_7,23-07-2016,147560,23-02-2017,7
Theo Harris,loan_8,19-07-2017,120900,19-12-2017,5
Theo Harris,loan_9,05-07-2017,141360,05-01-2018,6
Theo Harris,loan_10,16-07-2018,238700,16-06-2019,11
Theo Harris,loan_11,09-07-2019,215760,09-07-2020,12
Theo Harris,loan_12,16-07-2020,297600,16-07-2021,12
Ella Walker,loan_1,22-09-2010,308000,22-08-2011,11
Ella Walker,loan_2,12-09-2011,302400,12-09-2012,12
Ella Walker,loan_3,21-09-2012,400400,21-08-2013,11
Ella Walker,loan_4,17-09-2013,188160,17-04-2014,7
Ella Walker,loan_5,22-09-2014,207760,22-04-2015,7
Ella Walker,loan_6,02-09-2015,203840,02-04-2016,7
Ella Walker,loan_7,07-09-2016,112000,07-01-2017,4
Ella Walker,loan_8,02-09-2017,188160,02-04-2018,7
Ella Walker,loan_9,11-09-2018,416640,11-09-2019,12
Ella Walker,loan_10,12-09-2019,194880,12-03-2020,6
Ella Walker,loan_11,24-09-2020,332640,24-08-2021,11
Jacob Burton,loan_1,09-06-2010,133920,09-03-2011,9
Jacob Burton,loan_2,14-06-2011,89280,14-12-2011,6
Jacob Burton,loan_3,13-06-2011,61440,13-10-2011,4
Jacob Burton,loan_4,04-06-2011,112320,04-03-2012,9
Jacob Burton,loan_5,17-06-2012,84480,17-02-2013,8
Jacob Burton,loan_6,03-06-2013,100800,03-01-2014,7
Jacob Burton,loan_7,08-06-2014,112320,08-03-2015,9
Jacob Burton,loan_8,12-06-2015,126720,12-05-2016,11
Jacob Burton,loan_9,04-06-2016,112320,04-03-2017,9
Jacob Burton,loan_10,25-06-2017,115200,25-06-2018,12
Jacob Burton,loan_11,24-06-2018,168960,24-05-2019,11
Jacob Burton,loan_12,21-06-2019,130560,21-02-2020,8
Jacob Burton,loan_13,02-06-2020,224640,02-06-2021,12
Leo Owen,loan_1,12-08-2010,294800,12-04-2011,8
Leo Owen,loan_2,12-08-2011,249240,12-02-2012,6
Leo Owen,loan_3,04-08-2012,174200,04-12-2012,4
Leo Owen,loan_4,23-08-2012,339020,23-07-2013,11
Leo Owen,loan_5,11-08-2013,289440,11-04-2014,8
Leo Owen,loan_6,15-08-2014,134000,15-12-2014,4
Leo Owen,loan_7,21-08-2014,120600,21-12-2014,4
Leo Owen,loan_8,07-08-2014,418080,07-08-2015,12
Leo Owen,loan_9,01-08-2015,361800,01-05-2016,9
Leo Owen,loan_10,01-08-2016,341700,01-06-2017,10
Leo Owen,loan_11,13-08-2017,300160,13-04-2018,8
Leo Owen,loan_12,12-08-2018,251920,12-04-2019,8
Leo Owen,loan_13,04-08-2019,184920,04-02-2020,6
Leo Owen,loan_14,02-08-2020,220430,02-03-2021,7
Thomas Chapman,loan_1,07-12-2010,141120,07-07-2011,7
Thomas Chapman,loan_2,14-12-2011,127200,14-05-2012,5
Thomas Chapman,loan_3,15-12-2012,270720,15-12-2013,12
Thomas Chapman,loan_4,01-12-2013,176640,01-08-2014,8
Thomas Chapman,loan_5,19-12-2014,220320,19-09-2015,9
Thomas Chapman,loan_6,13-12-2015,199680,13-08-2016,8
Thomas Chapman,loan_7,13-12-2016,135360,13-06-2017,6
Thomas Chapman,loan_8,15-12-2017,98400,15-05-2018,5
Thomas Chapman,loan_9,16-12-2018,164640,16-07-2019,7
Thomas Chapman,loan_10,11-12-2019,201600,11-10-2020,10
Thomas Chapman,loan_11,06-12-2020,199680,06-08-2021,8
Amelia Lewis,loan_1,03-12-2010,328900,03-11-2011,11
Amelia Lewis,loan_2,11-12-2011,277550,11-07-2012,7
Amelia Lewis,loan_3,24-12-2012,414700,24-11-2013,11
Amelia Lewis,loan_4,02-12-2013,146250,02-05-2014,5
Amelia Lewis,loan_5,09-12-2014,304200,09-09-2015,9
Amelia Lewis,loan_6,02-12-2015,153400,02-04-2016,4
Amelia Lewis,loan_7,08-12-2016,270400,08-08-2017,8
Amelia Lewis,loan_8,25-12-2017,366600,25-12-2018,12
Amelia Lewis,loan_9,15-12-2018,393250,15-11-2019,11
Amelia Lewis,loan_10,06-12-2019,201500,06-05-2020,5
Amelia Lewis,loan_11,25-12-2020,327600,25-09-2021,9
Elsie Black,loan_1,03-01-2010,186000,03-07-2010,6
Elsie Black,loan_2,24-01-2010,290160,24-01-2011,12
Elsie Black,loan_3,11-01-2011,241800,11-11-2011,10
Elsie Black,loan_4,23-01-2011,334800,23-01-2012,12
Elsie Black,loan_5,01-01-2012,327360,01-01-2013,12
Elsie Black,loan_6,10-01-2013,121520,10-05-2013,4
Elsie Black,loan_7,25-01-2013,195300,25-10-2013,9
Elsie Black,loan_8,24-01-2013,394320,24-01-2014,12
Elsie Black,loan_9,06-01-2014,182280,06-07-2014,6
Elsie Black,loan_10,06-01-2014,197160,06-07-2014,6
Elsie Black,loan_11,06-01-2014,262880,06-09-2014,8
Elsie Black,loan_12,11-01-2014,297600,11-11-2014,10
Elsie Black,loan_13,25-01-2014,279000,25-10-2014,9
Elsie Black,loan_14,11-01-2014,114080,11-05-2014,4
Elsie Black,loan_15,20-01-2014,119040,20-05-2014,4
Elsie Black,loan_16,03-01-2014,151900,03-08-2014,7
Elsie Black,loan_17,21-01-2014,206460,21-10-2014,9
Elsie Black,loan_18,07-01-2014,145700,07-06-2014,5
Elsie Black,loan_19,22-01-2014,198400,22-09-2014,8
Elsie Black,loan_20,05-01-2014,341000,05-11-2014,10
Elsie Black,loan_21,02-01-2014,152520,02-07-2014,6
Elsie Black,loan_22,12-01-2014,265980,12-12-2014,11
Elsie Black,loan_23,03-01-2014,133920,03-07-2014,6
Elsie Black,loan_24,15-01-2014,203360,15-09-2014,8
Elsie Black,loan_25,23-01-2014,145080,23-07-2014,6
Elsie Black,loan_26,19-01-2014,139500,19-06-2014,5
Elsie Black,loan_27,17-01-2014,121520,17-05-2014,4
Elsie Black,loan_28,14-01-2014,213280,14-09-2014,8
Elsie Black,loan_29,08-01-2014,265980,08-12-2014,11
Elsie Black,loan_30,05-01-2014,284580,05-10-2014,9
Elsie Black,loan_31,16-01-2014,167400,16-06-2014,5
Elsie Black,loan_32,04-01-2014,275280,04-01-2015,12
Elsie Black,loan_33,01-01-2015,117800,01-06-2015,5
Elsie Black,loan_34,20-01-2015,151900,20-06-2015,5
Elsie Black,loan_35,07-01-2015,114700,07-06-2015,5
Elsie Black,loan_36,05-01-2015,319920,05-01-2016,12
Elsie Black,loan_37,25-01-2016,91760,25-05-2016,4
Elsie Black,loan_38,20-01-2016,101680,20-05-2016,4
Elsie Black,loan_39,17-01-2016,218240,17-09-2016,8
Elsie Black,loan_40,20-01-2016,148800,20-07-2016,6
Elsie Black,loan_41,16-01-2016,290160,16-10-2016,9
Elsie Black,loan_42,10-01-2016,164300,10-06-2016,5
Elsie Black,loan_43,21-01-2016,251100,21-10-2016,9
Elsie Black,loan_44,17-01-2016,300080,17-12-2016,11
Elsie Black,loan_45,02-01-2016,394320,02-01-2017,12
Elsie Black,loan_46,02-01-2017,124000,02-06-2017,5
Elsie Black,loan_47,03-01-2017,327360,03-12-2017,11
Elsie Black,loan_48,15-01-2017,341000,15-11-2017,10
Elsie Black,loan_49,11-01-2017,238700,11-12-2017,11
Elsie Black,loan_50,19-01-2017,96720,19-05-2017,4
Elsie Black,loan_51,25-01-2017,221340,25-08-2017,7
Elsie Black,loan_52,03-01-2017,114700,03-06-2017,5
Elsie Black,loan_53,20-01-2017,136400,20-06-2017,5
Elsie Black,loan_54,20-01-2017,223200,20-11-2017,10
Elsie Black,loan_55,17-01-2017,136400,17-05-2017,4
Elsie Black,loan_56,17-01-2017,104160,17-05-2017,4
Elsie Black,loan_57,25-01-2017,259160,25-12-2017,11
Elsie Black,loan_58,07-01-2017,357120,07-01-2018,12
Elsie Black,loan_59,12-01-2018,291400,12-11-2018,10
Elsie Black,loan_60,05-01-2018,155000,05-06-2018,5
Elsie Black,loan_61,07-01-2018,243040,07-09-2018,8
Elsie Black,loan_62,13-01-2018,182280,13-08-2018,7
Elsie Black,loan_63,08-01-2018,186000,08-07-2018,6
Elsie Black,loan_64,20-01-2018,290160,20-10-2018,9
Elsie Black,loan_65,23-01-2018,272800,23-12-2018,11
Elsie Black,loan_66,23-01-2018,266600,23-11-2018,10
Elsie Black,loan_67,04-01-2018,279620,04-12-2018,11
Elsie Black,loan_68,01-01-2018,142600,01-06-2018,5
Elsie Black,loan_69,25-01-2018,199640,25-08-2018,7
Elsie Black,loan_70,25-01-2018,347820,25-12-2018,11
Elsie Black,loan_71,06-01-2018,394320,06-01-2019,12
Elsie Black,loan_72,13-01-2019,145080,13-07-2019,6
Elsie Black,loan_73,17-01-2019,291400,17-11-2019,10
Elsie Black,loan_74,16-01-2019,101680,16-05-2019,4
Elsie Black,loan_75,06-01-2019,259160,06-12-2019,11
Elsie Black,loan_76,09-01-2019,182280,09-08-2019,7
Elsie Black,loan_77,08-01-2019,254200,08-11-2019,10
Elsie Black,loan_78,16-01-2019,173600,16-08-2019,7
Elsie Black,loan_79,15-01-2019,126480,15-05-2019,4
Elsie Black,loan_80,05-01-2019,203980,05-08-2019,7
Elsie Black,loan_81,18-01-2019,245520,18-12-2019,11
Elsie Black,loan_82,12-01-2019,158100,12-06-2019,5
Elsie Black,loan_83,02-01-2019,297600,02-11-2019,10
Elsie Black,loan_84,25-01-2019,243040,25-09-2019,8
Elsie Black,loan_85,08-01-2019,248000,08-09-2019,8
Elsie Black,loan_86,24-01-2019,248000,24-11-2019,10
Elsie Black,loan_87,16-01-2019,234360,16-08-2019,7
Elsie Black,loan_88,10-01-2019,223200,10-09-2019,8
Elsie Black,loan_89,17-01-2019,130200,17-07-2019,6
Elsie Black,loan_90,16-01-2019,213280,16-09-2019,8
Elsie Black,loan_91,05-01-2019,262880,05-09-2019,8
Elsie Black,loan_92,14-01-2019,265980,14-12-2019,11
Elsie Black,loan_93,03-01-2019,124000,03-05-2019,4
Elsie Black,loan_94,16-01-2019,99200,16-05-2019,4
Elsie Black,loan_95,04-01-2019,290160,04-01-2020,12
Elsie Black,loan_96,19-01-2020,225680,19-08-2020,7
Elsie Black,loan_97,19-01-2020,368280,19-12-2020,11
Elsie Black,loan_98,09-01-2020,197160,09-07-2020,6
Elsie Black,loan_99,13-01-2020,272800,13-09-2020,8
Elsie Black,loan_100,10-01-2020,142600,10-06-2020,5
Elsie Black,loan_101,18-01-2020,279000,18-10-2020,9
Elsie Black,loan_102,24-01-2020,106640,24-05-2020,4
Elsie Black,loan_103,21-01-2020,259160,21-12-2020,11
Elsie Black,loan_104,06-01-2020,245520,06-12-2020,11
Elsie Black,loan_105,15-01-2020,137640,15-07-2020,6
Elsie Black,loan_106,02-01-2020,245520,02-12-2020,11
Elsie Black,loan_107,02-01-2020,188480,02-09-2020,8
Elsie Black,loan_108,01-01-2020,142600,01-06-2020,5
Elsie Black,loan_109,20-01-2020,303800,20-11-2020,10
Elsie Black,loan_110,13-01-2020,305040,13-01-2021,12
Ella Wilson,loan_1,18-08-2010,126960,18-02-2011,6
Ella Wilson,loan_2,16-08-2011,80960,16-12-2011,4
Ella Wilson,loan_3,07-08-2011,215280,07-08-2012,12
Ella Wilson,loan_4,06-08-2012,194580,06-05-2013,9
Ella Wilson,loan_5,06-08-2013,258060,06-07-2014,11
Ella Wilson,loan_6,04-08-2014,209760,04-08-2015,12
Ella Wilson,loan_7,08-08-2015,223560,08-05-2016,9
Ella Wilson,loan_8,10-08-2016,107640,10-02-2017,6
Ella Wilson,loan_9,03-08-2017,220800,03-06-2018,10
Ella Wilson,loan_10,15-08-2018,73600,15-12-2018,4
Ella Wilson,loan_11,17-08-2018,193200,17-08-2019,12
Ella Wilson,loan_12,07-08-2019,110400,07-01-2020,5
Ella Wilson,loan_13,13-08-2020,161000,13-06-2021,10
Thomas Lewis,loan_1,22-09-2010,89670,22-04-2011,7
Thomas Lewis,loan_2,15-09-2011,61000,15-01-2012,4
Thomas Lewis,loan_3,24-09-2012,137250,24-06-2013,9
Thomas Lewis,loan_4,19-09-2013,197640,19-09-2014,12
Thomas Lewis,loan_5,06-09-2014,126270,06-06-2015,9
Thomas Lewis,loan_6,22-09-2015,146400,22-07-2016,10
Thomas Lewis,loan_7,07-09-2016,97600,07-01-2017,4
Thomas Lewis,loan_8,03-09-2017,91500,03-02-2018,5
Thomas Lewis,loan_9,15-09-2018,147620,15-08-2019,11
Thomas Lewis,loan_10,25-09-2019,109800,25-03-2020,6
Thomas Lewis,loan_11,02-09-2020,76250,02-02-2021,5
Lily Jones,loan_1,12-01-2010,82800,12-06-2010,5
Lily Jones,loan_2,18-01-2010,138000,18-07-2010,6
Lily Jones,loan_3,05-01-2010,195040,05-09-2010,8
Lily Jones,loan_4,12-01-2010,132480,12-09-2010,8
Lily Jones,loan_5,16-01-2010,144900,16-10-2010,9
Lily Jones,loan_6,08-01-2010,151340,08-08-2010,7
Lily Jones,loan_7,13-01-2010,154560,13-08-2010,7
Lily Jones,loan_8,19-01-2010,278300,19-12-2010,11
Lily Jones,loan_9,14-01-2010,242880,14-12-2010,11
Lily Jones,loan_10,05-01-2010,174800,05-11-2010,10
Lily Jones,loan_11,14-01-2010,223560,14-10-2010,9
Lily Jones,loan_12,17-01-2010,68080,17-05-2010,4
Lily Jones,loan_13,07-01-2010,132480,07-07-2010,6
Lily Jones,loan_14,01-01-2010,101200,01-05-2010,4
Lily Jones,loan_15,19-01-2010,177100,19-08-2010,7
Lily Jones,loan_16,17-01-2010,169740,17-10-2010,9
Lily Jones,loan_17,15-01-2010,225400,15-11-2010,10
Lily Jones,loan_18,10-01-2010,202400,10-09-2010,8
Lily Jones,loan_19,15-01-2010,182160,15-10-2010,9
Lily Jones,loan_20,02-01-2010,132020,02-08-2010,7
Lily Jones,loan_21,25-01-2010,88320,25-05-2010,4
Lily Jones,loan_22,12-01-2010,144900,12-10-2010,9
Lily Jones,loan_23,25-01-2010,268180,25-12-2010,11
Lily Jones,loan_24,22-01-2010,125580,22-08-2010,7
Lily Jones,loan_25,04-01-2010,107640,04-07-2010,6
Lily Jones,loan_26,09-01-2010,232760,09-12-2010,11
Lily Jones,loan_27,04-01-2010,231840,04-01-2011,12
Lily Jones,loan_28,19-01-2011,150880,19-09-2011,8
Lily Jones,loan_29,14-01-2011,258060,14-12-2011,11
Lily Jones,loan_30,05-01-2011,118680,05-07-2011,6
Lily Jones,loan_31,02-01-2011,161000,02-08-2011,7
Lily Jones,loan_32,06-01-2011,169740,06-10-2011,9
Lily Jones,loan_33,25-01-2011,151340,25-08-2011,7
Lily Jones,loan_34,18-01-2011,278300,18-12-2011,11
Lily Jones,loan_35,10-01-2011,237820,10-12-2011,11
Lily Jones,loan_36,16-01-2011,151800,16-07-2011,6
Lily Jones,loan_37,17-01-2011,273240,17-12-2011,11
Lily Jones,loan_38,07-01-2011,212520,07-12-2011,11
Lily Jones,loan_39,12-01-2011,222640,12-12-2011,11
Lily Jones,loan_40,23-01-2011,253920,23-01-2012,12
Lily Jones,loan_41,02-01-2012,198720,02-10-2012,9
Lily Jones,loan_42,22-01-2012,154560,22-08-2012,7
Lily Jones,loan_43,12-01-2012,232760,12-12-2012,11
Lily Jones,loan_44,17-01-2012,121440,17-07-2012,6
Lily Jones,loan_45,07-01-2012,158240,07-09-2012,8
Lily Jones,loan_46,20-01-2012,96600,20-07-2012,6
Lily Jones,loan_47,12-01-2012,126500,12-06-2012,5
Lily Jones,loan_48,04-01-2012,248400,04-11-2012,10
Lily Jones,loan_49,10-01-2012,161000,10-08-2012,7
Lily Jones,loan_50,17-01-2012,115920,17-07-2012,6
Lily Jones,loan_51,21-01-2012,207000,21-10-2012,9
Lily Jones,loan_52,25-01-2012,75440,25-05-2012,4
Lily Jones,loan_53,25-01-2012,90160,25-05-2012,4
Lily Jones,loan_54,12-01-2012,80500,12-06-2012,5
Lily Jones,loan_55,04-01-2012,278300,04-12-2012,11
Lily Jones,loan_56,02-01-2012,216200,02-11-2012,10
Lily Jones,loan_57,09-01-2012,124200,09-07-2012,6
Lily Jones,loan_58,11-01-2012,227700,11-12-2012,11
Lily Jones,loan_59,24-01-2012,169280,24-09-2012,8
Lily Jones,loan_60,01-01-2012,151340,01-08-2012,7
Lily Jones,loan_61,08-01-2012,180320,08-09-2012,8
Lily Jones,loan_62,15-01-2012,85100,15-06-2012,5
Lily Jones,loan_63,17-01-2012,121900,17-06-2012,5
Lily Jones,loan_64,05-01-2012,71760,05-05-2012,4
Lily Jones,loan_65,06-01-2012,179400,06-11-2012,10
Lily Jones,loan_66,20-01-2012,165600,20-09-2012,8
Lily Jones,loan_67,14-01-2012,258060,14-12-2012,11
Lily Jones,loan_68,05-01-2012,258060,05-12-2012,11
Lily Jones,loan_69,03-01-2012,195040,03-09-2012,8
Lily Jones,loan_70,24-01-2012,86480,24-05-2012,4
Lily Jones,loan_71,07-01-2012,248400,07-11-2012,10
Lily Jones,loan_72,20-01-2012,158240,20-09-2012,8
Lily Jones,loan_73,01-01-2012,253000,01-11-2012,10
Lily Jones,loan_74,06-01-2012,202860,06-10-2012,9
Lily Jones,loan_75,19-01-2012,154560,19-09-2012,8
Lily Jones,loan_76,12-01-2012,190440,12-10-2012,9
Lily Jones,loan_77,10-01-2012,223560,10-10-2012,9
Lily Jones,loan_78,10-01-2012,96600,10-06-2012,5
Lily Jones,loan_79,05-01-2012,98900,05-06-2012,5
Lily Jones,loan_80,09-01-2012,135240,09-08-2012,7
Lily Jones,loan_81,24-01-2012,119140,24-08-2012,7
Lily Jones,loan_82,22-01-2012,71760,22-05-2012,4
Lily Jones,loan_83,01-01-2012,115920,01-08-2012,7
Lily Jones,loan_84,14-01-2012,194580,14-10-2012,9
Lily Jones,loan_85,04-01-2012,243800,04-11-2012,10
Lily Jones,loan_86,02-01-2012,151340,02-08-2012,7
Lily Jones,loan_87,20-01-2012,193200,20-01-2013,12
Lily Jones,loan_88,14-01-2013,197800,14-11-2013,10
Lily Jones,loan_89,21-01-2013,149040,21-10-2013,9
Lily Jones,loan_90,14-01-2013,82800,14-06-2013,5
Lily Jones,loan_91,04-01-2013,154560,04-08-2013,7
Lily Jones,loan_92,15-01-2013,176640,15-09-2013,8
Lily Jones,loan_93,19-01-2013,273240,19-12-2013,11
Lily Jones,loan_94,19-01-2013,243800,19-11-2013,10
Lily Jones,loan_95,08-01-2013,248400,08-11-2013,10
Lily Jones,loan_96,24-01-2013,103500,24-06-2013,5
Lily Jones,loan_97,01-01-2013,132020,01-08-2013,7
Lily Jones,loan_98,25-01-2013,95680,25-05-2013,4
Lily Jones,loan_99,21-01-2013,211600,21-11-2013,10
Lily Jones,loan_100,23-01-2013,292560,23-01-2014,12
Lily Jones,loan_101,08-01-2014,197340,08-12-2014,11
Lily Jones,loan_102,09-01-2014,125580,09-08-2014,7
Lily Jones,loan_103,16-01-2014,193200,16-11-2014,10
Lily Jones,loan_104,09-01-2014,112700,09-08-2014,7
Lily Jones,loan_105,08-01-2014,195040,08-09-2014,8
Lily Jones,loan_106,23-01-2014,303600,23-01-2015,12
Lily Jones,loan_107,16-01-2015,146280,16-07-2015,6
Lily Jones,loan_108,22-01-2015,212520,22-12-2015,11
Lily Jones,loan_109,07-01-2015,121440,07-07-2015,6
Lily Jones,loan_110,22-01-2015,144900,22-10-2015,9
Lily Jones,loan_111,17-01-2015,253000,17-11-2015,10
Lily Jones,loan_112,01-01-2015,170200,01-11-2015,10
Lily Jones,loan_113,20-01-2015,187680,20-09-2015,8
Lily Jones,loan_114,12-01-2015,273240,12-12-2015,11
Lily Jones,loan_115,18-01-2015,95680,18-05-2015,4
Lily Jones,loan_116,25-01-2015,143520,25-09-2015,8
Lily Jones,loan_117,08-01-2015,169740,08-10-2015,9
Lily Jones,loan_118,10-01-2015,220800,10-11-2015,10
Lily Jones,loan_119,02-01-2015,232760,02-12-2015,11
Lily Jones,loan_120,12-01-2015,198720,12-10-2015,9
Lily Jones,loan_121,06-01-2015,276000,06-01-2016,12
Lily Jones,loan_122,23-01-2016,197800,23-11-2016,10
Lily Jones,loan_123,09-01-2016,119140,09-08-2016,7
Lily Jones,loan_124,07-01-2016,172960,07-09-2016,8
Lily Jones,loan_125,10-01-2016,170660,10-08-2016,7
Lily Jones,loan_126,20-01-2016,178020,20-10-2016,9
Lily Jones,loan_127,08-01-2016,77280,08-05-2016,4
Lily Jones,loan_128,17-01-2016,126500,17-06-2016,5
Lily Jones,loan_129,18-01-2016,157780,18-08-2016,7
Lily Jones,loan_130,16-01-2016,173880,16-08-2016,7
Lily Jones,loan_131,22-01-2016,143520,22-07-2016,6
Lily Jones,loan_132,23-01-2016,207460,23-12-2016,11
Lily Jones,loan_133,01-01-2016,211600,01-11-2016,10
Lily Jones,loan_134,10-01-2016,222640,10-12-2016,11
Lily Jones,loan_135,24-01-2016,165600,24-11-2016,10
Lily Jones,loan_136,24-01-2016,89700,24-06-2016,5
Lily Jones,loan_137,10-01-2016,77280,10-05-2016,4
Lily Jones,loan_138,15-01-2016,161460,15-10-2016,9
Lily Jones,loan_139,25-01-2016,115000,25-06-2016,5
Lily Jones,loan_140,09-01-2016,177100,09-08-2016,7
Lily Jones,loan_141,05-01-2016,192280,05-12-2016,11
Lily Jones,loan_142,14-01-2016,121900,14-06-2016,5
Lily Jones,loan_143,15-01-2016,139840,15-09-2016,8
Lily Jones,loan_144,07-01-2016,192280,07-12-2016,11
Lily Jones,loan_145,25-01-2016,115920,25-08-2016,7
Lily Jones,loan_146,09-01-2016,278300,09-12-2016,11
Lily Jones,loan_147,06-01-2016,187220,06-12-2016,11
Lily Jones,loan_148,16-01-2016,237820,16-12-2016,11
Lily Jones,loan_149,19-01-2016,209760,19-01-2017,12
Lily Jones,loan_150,21-01-2017,180320,21-09-2017,8
Lily Jones,loan_151,20-01-2017,151340,20-08-2017,7
Lily Jones,loan_152,05-01-2017,211140,05-10-2017,9
Lily Jones,loan_153,18-01-2017,93840,18-05-2017,4
Lily Jones,loan_154,17-01-2017,144900,17-10-2017,9
Lily Jones,loan_155,16-01-2017,170660,16-08-2017,7
Lily Jones,loan_156,10-01-2017,226320,10-01-2018,12
Lily Jones,loan_157,25-01-2018,234600,25-11-2018,10
Lily Jones,loan_158,12-01-2018,165600,12-11-2018,10
Lily Jones,loan_159,10-01-2018,149040,10-07-2018,6
Lily Jones,loan_160,14-01-2018,169280,14-09-2018,8
Lily Jones,loan_161,21-01-2018,73600,21-05-2018,4
Lily Jones,loan_162,25-01-2018,232760,25-12-2018,11
Lily Jones,loan_163,18-01-2018,202400,18-09-2018,8
Lily Jones,loan_164,12-01-2018,135240,12-07-2018,6
Lily Jones,loan_165,20-01-2018,248400,20-01-2019,12
